scenario_id,group,true_pipe,sensor,mae,rmse,r2
scenario_00316,pipe-2,2,P6,0.019271,0.041073,0.7982
scenario_00316,pipe-2,2,Q2a,4.3e-05,4.7e-05,-1.9101
scenario_00316,pipe-2,2,Q4a,3e-06,5e-06,-2.4684
scenario_00316,pipe-2,2,Q5a,4e-06,9e-06,0.4467
scenario_00316,pipe-2,2,OVERALL,0.005154,,
scenario_00317,pipe-2,2,P2,5e-06,1.1e-05,1.0
scenario_00317,pipe-2,2,P3,0.006728,0.014191,0.993
scenario_00317,pipe-2,2,P5,0.259734,0.420556,0.7216
scenario_00317,pipe-2,2,P6,0.160851,0.230066,0.4894
scenario_00317,pipe-2,2,Q2a,4e-05,4.4e-05,0.8496
scenario_00317,pipe-2,2,Q4a,5.2e-05,8.1e-05,0.3093
scenario_00317,pipe-2,2,Q5a,3.3e-05,4.7e-05,-19.9712
scenario_00317,pipe-2,2,OVERALL,0.061063,,
scenario_00318,pipe-2,2,P2,7e-06,1.2e-05,1.0
scenario_00318,pipe-2,2,P3,0.014234,0.033149,0.9909
scenario_00318,pipe-2,2,P5,0.155492,0.365871,0.6437
scenario_00318,pipe-2,2,P6,0.303929,0.815441,0.7681
scenario_00318,pipe-2,2,Q2a,3.8e-05,4.3e-05,0.964
scenario_00318,pipe-2,2,Q4a,2.9e-05,6.8e-05,-46.7094
scenario_00318,pipe-2,2,Q5a,5.3e-05,0.000134,0.481
scenario_00318,pipe-2,2,OVERALL,0.067683,,
scenario_00319,pipe-2,2,P2,7e-06,1.2e-05,1.0
scenario_00319,pipe-2,2,P3,0.012293,0.021566,0.997
scenario_00319,pipe-2,2,P5,0.364435,0.570958,0.6402
scenario_00319,pipe-2,2,P6,0.342622,0.533057,0.5102
scenario_00319,pipe-2,2,Q2a,3.7e-05,4.1e-05,0.9724
scenario_00319,pipe-2,2,Q4a,7e-05,0.00011,-0.4966
scenario_00319,pipe-2,2,Q5a,6.8e-05,0.000104,0.0
scenario_00319,pipe-2,2,OVERALL,0.10279,,
scenario_00320,pipe-2,2,P2,4e-06,1.2e-05,1.0
scenario_00320,pipe-2,2,P3,0.001938,0.004884,0.9974
scenario_00320,pipe-2,2,P5,0.042262,0.084172,0.6759
scenario_00320,pipe-2,2,P6,0.04015,0.082906,0.674
scenario_00320,pipe-2,2,Q2a,4.5e-05,4.8e-05,-0.0407
scenario_00320,pipe-2,2,Q4a,9e-06,1.8e-05,-6.4151
scenario_00320,pipe-2,2,Q5a,8e-06,1.8e-05,0.0
scenario_00320,pipe-2,2,OVERALL,0.012059,,
scenario_00321,pipe-2,2,P2,5e-06,8e-06,1.0
scenario_00321,pipe-2,2,P3,0.002608,0.004231,0.9979
scenario_00321,pipe-2,2,P5,0.108793,0.156542,0.6954
scenario_00321,pipe-2,2,P6,0.075382,0.093021,0.6341
scenario_00321,pipe-2,2,Q2a,4.2e-05,4.6e-05,0.5814
scenario_00321,pipe-2,2,Q4a,2.3e-05,3.3e-05,0.2594
scenario_00321,pipe-2,2,Q5a,1.6e-05,2e-05,-0.6281
scenario_00321,pipe-2,2,OVERALL,0.026696,,
scenario_00322,pipe-2,2,P2,2e-06,4e-06,1.0
scenario_00322,pipe-2,2,P3,0.001054,0.002234,0.9985
scenario_00322,pipe-2,2,P5,0.022014,0.041555,0.707
scenario_00322,pipe-2,2,P6,0.022252,0.042119,0.8987
scenario_00322,pipe-2,2,Q2a,4.3e-05,4.8e-05,0.0334
scenario_00322,pipe-2,2,Q4a,5e-06,9e-06,0.0
scenario_00322,pipe-2,2,Q5a,5e-06,9e-06,0.6432
scenario_00322,pipe-2,2,OVERALL,0.006482,,
scenario_00323,pipe-2,2,P2,2e-06,4e-06,1.0
scenario_00323,pipe-2,2,P3,0.002159,0.004002,0.9969
scenario_00323,pipe-2,2,P5,0.084889,0.128793,0.7544
scenario_00323,pipe-2,2,P6,0.071648,0.093204,0.3516
scenario_00323,pipe-2,2,Q2a,4.3e-05,4.7e-05,-0.1064
scenario_00323,pipe-2,2,Q4a,1.8e-05,2.7e-05,0.4319
scenario_00323,pipe-2,2,Q5a,1.5e-05,2e-05,-19.0665
scenario_00323,pipe-2,2,OVERALL,0.022682,,
scenario_00324,pipe-2,2,P2,1e-05,1.8e-05,1.0
scenario_00324,pipe-2,2,P3,0.01738,0.031848,0.995
scenario_00324,pipe-2,2,P5,0.162809,0.390006,0.6753
scenario_00324,pipe-2,2,P6,0.30474,0.86046,0.7686
scenario_00324,pipe-2,2,Q2a,3.3e-05,3.9e-05,0.9822
scenario_00324,pipe-2,2,Q4a,3e-05,7.3e-05,-148.51
scenario_00324,pipe-2,2,Q5a,5.2e-05,0.000139,0.5017
scenario_00324,pipe-2,2,OVERALL,0.069293,,
scenario_00325,pipe-2,2,P2,3e-06,5e-06,1.0
scenario_00325,pipe-2,2,P3,0.001421,0.002939,0.9943
scenario_00325,pipe-2,2,P5,0.035752,0.077605,0.7983
scenario_00325,pipe-2,2,P6,0.025613,0.044293,0.5835
scenario_00325,pipe-2,2,Q2a,4.3e-05,4.7e-05,-0.8102
scenario_00325,pipe-2,2,Q4a,7e-06,1.6e-05,0.4818
scenario_00325,pipe-2,2,Q5a,5e-06,9e-06,0.0
scenario_00325,pipe-2,2,OVERALL,0.008978,,
scenario_00326,pipe-2,2,P2,5e-06,1.4e-05,1.0
scenario_00326,pipe-2,2,P3,0.004707,0.012266,0.9956
scenario_00326,pipe-2,2,P5,0.081514,0.147369,0.7702
scenario_00326,pipe-2,2,P6,0.09197,0.160111,0.7118
scenario_00326,pipe-2,2,Q2a,4.5e-05,4.8e-05,0.485
scenario_00326,pipe-2,2,Q4a,1.7e-05,2.9e-05,-48.8792
scenario_00326,pipe-2,2,Q5a,1.9e-05,3.2e-05,-7678.3536
scenario_00326,pipe-2,2,OVERALL,0.025468,,
scenario_00327,pipe-2,2,P2,5e-06,8e-06,1.0
scenario_00327,pipe-2,2,P3,0.007257,0.011678,0.9993
scenario_00327,pipe-2,2,P5,0.185146,0.282153,0.7635
scenario_00327,pipe-2,2,P6,0.094853,0.131202,0.9217
scenario_00327,pipe-2,2,Q2a,3.9e-05,4.3e-05,0.9776
scenario_00327,pipe-2,2,Q4a,3.7e-05,5.6e-05,0.3286
scenario_00327,pipe-2,2,Q5a,2e-05,2.7e-05,-2.4066
scenario_00327,pipe-2,2,OVERALL,0.041051,,
scenario_00328,pipe-2,2,P2,2e-06,4e-06,1.0
scenario_00328,pipe-2,2,P3,0.001343,0.002958,0.9936
scenario_00328,pipe-2,2,P5,0.016267,0.039275,0.6523
scenario_00328,pipe-2,2,P6,0.026302,0.07588,0.8055
scenario_00328,pipe-2,2,Q2a,4.3e-05,4.7e-05,-0.8348
scenario_00328,pipe-2,2,Q4a,3e-06,8e-06,0.0
scenario_00328,pipe-2,2,Q5a,5e-06,1.6e-05,0.5053
scenario_00328,pipe-2,2,OVERALL,0.006281,,
scenario_00329,pipe-2,2,P2,4e-06,5e-06,1.0
scenario_00329,pipe-2,2,P3,0.002024,0.003206,0.9987
scenario_00329,pipe-2,2,P5,0.081071,0.095931,0.8396
scenario_00329,pipe-2,2,P6,0.079376,0.106266,0.6814
scenario_00329,pipe-2,2,Q2a,4.3e-05,4.7e-05,0.4611
scenario_00329,pipe-2,2,Q4a,1.7e-05,2e-05,0.4119
scenario_00329,pipe-2,2,Q5a,1.7e-05,2.2e-05,-0.1366
scenario_00329,pipe-2,2,OVERALL,0.023222,,
scenario_00330,pipe-2,2,P2,5e-06,1e-05,1.0
scenario_00330,pipe-2,2,P3,0.013747,0.036351,0.9945
scenario_00330,pipe-2,2,P5,0.273792,0.584605,0.6163
scenario_00330,pipe-2,2,P6,0.600599,1.423126,0.7329
scenario_00330,pipe-2,2,Q2a,4.1e-05,4.5e-05,0.9784
scenario_00330,pipe-2,2,Q4a,5.2e-05,0.000111,-237.9137
scenario_00330,pipe-2,2,Q5a,9.5e-05,0.000214,0.4594
scenario_00330,pipe-2,2,OVERALL,0.126904,,
scenario_00331,pipe-2,2,P2,2e-06,4e-06,1.0
scenario_00331,pipe-2,2,P3,0.002104,0.003807,0.9983
scenario_00331,pipe-2,2,P5,0.098937,0.221028,0.7853
scenario_00331,pipe-2,2,P6,0.056806,0.111609,0.6006
scenario_00331,pipe-2,2,Q2a,4.3e-05,4.7e-05,0.5327
scenario_00331,pipe-2,2,Q4a,2e-05,4.4e-05,0.4758
scenario_00331,pipe-2,2,Q5a,1.2e-05,2.3e-05,0.0
scenario_00331,pipe-2,2,OVERALL,0.022561,,
scenario_00332,pipe-2,2,P2,6e-06,1.1e-05,1.0
scenario_00332,pipe-2,2,P3,0.01145,0.023023,0.9983
scenario_00332,pipe-2,2,P5,1.225373,2.030247,0.6427
scenario_00332,pipe-2,2,P6,0.5242,0.801691,0.4666
scenario_00332,pipe-2,2,Q2a,3.8e-05,4.3e-05,0.9862
scenario_00332,pipe-2,2,Q4a,0.00019,0.000307,0.3043
scenario_00332,pipe-2,2,Q5a,0.000102,0.000155,-35.5176
scenario_00332,pipe-2,2,OVERALL,0.251623,,
scenario_00333,pipe-2,2,P2,4e-06,7e-06,1.0
scenario_00333,pipe-2,2,P3,0.002764,0.00571,0.9991
scenario_00333,pipe-2,2,P5,0.083004,0.138394,0.8943
scenario_00333,pipe-2,2,P6,0.058644,0.082699,0.9587
scenario_00333,pipe-2,2,Q2a,4.3e-05,4.7e-05,0.8727
scenario_00333,pipe-2,2,Q4a,1.7e-05,2.9e-05,0.4958
scenario_00333,pipe-2,2,Q5a,1.3e-05,1.8e-05,0.6304
scenario_00333,pipe-2,2,OVERALL,0.020641,,
scenario_00334,pipe-2,2,P2,8e-06,1.1e-05,1.0
scenario_00334,pipe-2,2,P3,0.024313,0.04212,0.9948
scenario_00334,pipe-2,2,P5,2.334339,2.792151,0.2533
scenario_00334,pipe-2,2,P6,0.951928,1.111871,0.0112
scenario_00334,pipe-2,2,Q2a,3.8e-05,4.3e-05,0.9839
scenario_00334,pipe-2,2,Q4a,0.000361,0.000424,-0.5936
scenario_00334,pipe-2,2,Q5a,0.000183,0.000215,0.0
scenario_00334,pipe-2,2,OVERALL,0.473024,,
scenario_00335,pipe-2,2,P2,7e-06,1.1e-05,1.0
scenario_00335,pipe-2,2,P3,0.005996,0.011158,0.9993
scenario_00335,pipe-2,2,P5,0.147773,0.343912,0.8208
scenario_00335,pipe-2,2,P6,0.093587,0.178917,0.8467
scenario_00335,pipe-2,2,Q2a,4e-05,4.4e-05,0.9737
scenario_00335,pipe-2,2,Q4a,2.9e-05,6.4e-05,0.5041
scenario_00335,pipe-2,2,Q5a,1.9e-05,3.7e-05,-4.416
scenario_00335,pipe-2,2,OVERALL,0.03535,,
scenario_00336,pipe-2,2,P2,8e-06,1.6e-05,1.0
scenario_00336,pipe-2,2,P3,0.016845,0.050483,0.9673
scenario_00336,pipe-2,2,P5,0.196386,0.376872,0.5011
scenario_00336,pipe-2,2,P6,0.214134,0.384084,0.4822
scenario_00336,pipe-2,2,Q2a,4.5e-05,5e-05,0.9269
scenario_00336,pipe-2,2,Q4a,3.8e-05,7e-05,-259.5348
scenario_00336,pipe-2,2,Q5a,4.1e-05,7.1e-05,0.0
scenario_00336,pipe-2,2,OVERALL,0.061071,,
scenario_00337,pipe-2,2,P2,2e-06,4e-06,1.0
scenario_00337,pipe-2,2,P3,0.001245,0.002834,0.9942
scenario_00337,pipe-2,2,P5,0.015492,0.025754,0.7605
scenario_00337,pipe-2,2,P6,0.019296,0.041061,0.8244
scenario_00337,pipe-2,2,Q2a,0.000132,0.000144,-3.2798
scenario_00337,pipe-2,2,Q4a,3e-06,5e-06,-2.4687
scenario_00337,pipe-2,2,Q5a,4e-06,9e-06,0.4467
scenario_00337,pipe-2,2,OVERALL,0.005168,,
scenario_00338,pipe-2,2,P2,6e-06,1e-05,1.0
scenario_00338,pipe-2,2,P3,0.006766,0.01416,0.9932
scenario_00338,pipe-2,2,P5,0.259698,0.420579,0.7237
scenario_00338,pipe-2,2,P6,0.160886,0.230102,0.4916
scenario_00338,pipe-2,2,Q2a,0.000128,0.00014,-0.2129
scenario_00338,pipe-2,2,Q4a,5.2e-05,8.1e-05,0.3093
scenario_00338,pipe-2,2,Q5a,3.3e-05,4.7e-05,-19.9704
scenario_00338,pipe-2,2,OVERALL,0.061081,,
scenario_00339,pipe-2,2,P2,8e-06,1.2e-05,1.0
scenario_00339,pipe-2,2,P3,0.014403,0.033461,0.9911
scenario_00339,pipe-2,2,P5,0.155508,0.365966,0.6515
scenario_00339,pipe-2,2,P6,0.303962,0.815387,0.7697
scenario_00339,pipe-2,2,Q2a,0.000122,0.000135,0.6921
scenario_00339,pipe-2,2,Q4a,2.9e-05,6.8e-05,-46.7082
scenario_00339,pipe-2,2,Q5a,5.3e-05,0.000134,0.481
scenario_00339,pipe-2,2,OVERALL,0.067726,,
scenario_00340,pipe-2,2,P2,6e-06,1e-05,1.0
scenario_00340,pipe-2,2,P3,0.012244,0.021522,0.9971
scenario_00340,pipe-2,2,P5,0.364389,0.570974,0.6354
scenario_00340,pipe-2,2,P6,0.342575,0.533068,0.5133
scenario_00340,pipe-2,2,Q2a,0.000125,0.000137,0.7113
scenario_00340,pipe-2,2,Q4a,7e-05,0.00011,-0.4966
scenario_00340,pipe-2,2,Q5a,6.8e-05,0.000104,0.0
scenario_00340,pipe-2,2,OVERALL,0.102782,,
scenario_00341,pipe-2,2,P2,6e-06,1.3e-05,1.0
scenario_00341,pipe-2,2,P3,0.002009,0.004892,0.9971
scenario_00341,pipe-2,2,P5,0.042223,0.084216,0.6625
scenario_00341,pipe-2,2,P6,0.040217,0.082952,0.657
scenario_00341,pipe-2,2,Q2a,0.000133,0.000144,-2.5608
scenario_00341,pipe-2,2,Q4a,9e-06,1.8e-05,-6.4152
scenario_00341,pipe-2,2,Q5a,8e-06,1.8e-05,0.0
scenario_00341,pipe-2,2,OVERALL,0.012086,,
scenario_00342,pipe-2,2,P2,7e-06,9e-06,1.0
scenario_00342,pipe-2,2,P3,0.002641,0.004221,0.9984
scenario_00342,pipe-2,2,P5,0.108902,0.156546,0.7137
scenario_00342,pipe-2,2,P6,0.075302,0.09304,0.6812
scenario_00342,pipe-2,2,Q2a,0.000131,0.000143,-0.8907
scenario_00342,pipe-2,2,Q4a,2.3e-05,3.3e-05,0.2594
scenario_00342,pipe-2,2,Q5a,1.6e-05,2e-05,-0.6281
scenario_00342,pipe-2,2,OVERALL,0.026717,,
scenario_00343,pipe-2,2,P2,3e-06,5e-06,1.0
scenario_00343,pipe-2,2,P3,0.001153,0.002396,0.9988
scenario_00343,pipe-2,2,P5,0.02211,0.041636,0.7709
scenario_00343,pipe-2,2,P6,0.022319,0.042144,0.9096
scenario_00343,pipe-2,2,Q2a,0.000132,0.000144,-1.8755
scenario_00343,pipe-2,2,Q4a,5e-06,9e-06,0.0
scenario_00343,pipe-2,2,Q5a,5e-06,9e-06,0.6432
scenario_00343,pipe-2,2,OVERALL,0.006532,,
scenario_00344,pipe-2,2,P2,4e-06,7e-06,1.0
scenario_00344,pipe-2,2,P3,0.002165,0.004069,0.9964
scenario_00344,pipe-2,2,P5,0.08496,0.128905,0.755
scenario_00344,pipe-2,2,P6,0.071635,0.093142,0.2971
scenario_00344,pipe-2,2,Q2a,0.000131,0.000144,-4.0755
scenario_00344,pipe-2,2,Q4a,1.8e-05,2.7e-05,0.4319
scenario_00344,pipe-2,2,Q5a,1.5e-05,2e-05,-19.0664
scenario_00344,pipe-2,2,OVERALL,0.022704,,
scenario_00345,pipe-2,2,P2,1.3e-05,2.6e-05,1.0
scenario_00345,pipe-2,2,P3,0.01746,0.031737,0.9953
scenario_00345,pipe-2,2,P5,0.162874,0.389777,0.6832
scenario_00345,pipe-2,2,P6,0.304907,0.860725,0.7701
scenario_00345,pipe-2,2,Q2a,0.000119,0.000132,0.8194
scenario_00345,pipe-2,2,Q4a,3e-05,7.3e-05,-148.5315
scenario_00345,pipe-2,2,Q5a,5.2e-05,0.000139,0.5017
scenario_00345,pipe-2,2,OVERALL,0.069351,,
scenario_00346,pipe-2,2,P2,3e-06,6e-06,1.0
scenario_00346,pipe-2,2,P3,0.001455,0.002982,0.9966
scenario_00346,pipe-2,2,P5,0.035819,0.077663,0.81
scenario_00346,pipe-2,2,P6,0.025648,0.044257,0.6746
scenario_00346,pipe-2,2,Q2a,0.000132,0.000144,-2.7244
scenario_00346,pipe-2,2,Q4a,7e-06,1.6e-05,0.4818
scenario_00346,pipe-2,2,Q5a,5e-06,9e-06,0.0
scenario_00346,pipe-2,2,OVERALL,0.00901,,
scenario_00347,pipe-2,2,P2,1.3e-05,3.3e-05,1.0
scenario_00347,pipe-2,2,P3,0.005277,0.012429,0.9946
scenario_00347,pipe-2,2,P5,0.081648,0.147434,0.7419
scenario_00347,pipe-2,2,P6,0.092445,0.160187,0.6746
scenario_00347,pipe-2,2,Q2a,0.000133,0.000143,-19.0347
scenario_00347,pipe-2,2,Q4a,1.7e-05,2.9e-05,-48.8824
scenario_00347,pipe-2,2,Q5a,1.9e-05,3.2e-05,-7678.2232
scenario_00347,pipe-2,2,OVERALL,0.02565,,
scenario_00348,pipe-2,2,P2,0.003457,0.016904,0.9729
scenario_00348,pipe-2,2,P3,0.020234,0.062087,0.9815
scenario_00348,pipe-2,2,P5,0.217117,0.323001,0.7029
scenario_00348,pipe-2,2,P6,0.118487,0.188361,0.8461
scenario_00348,pipe-2,2,Q2a,0.000135,0.000153,0.7505
scenario_00348,pipe-2,2,Q4a,4e-05,5.8e-05,0.2992
scenario_00348,pipe-2,2,Q5a,2.1e-05,2.8e-05,-2.6148
scenario_00348,pipe-2,2,OVERALL,0.051356,,
scenario_00349,pipe-2,2,P2,4e-06,8e-06,1.0
scenario_00349,pipe-2,2,P3,0.001363,0.002947,0.9963
scenario_00349,pipe-2,2,P5,0.016283,0.039182,0.7243
scenario_00349,pipe-2,2,P6,0.026373,0.07597,0.8155
scenario_00349,pipe-2,2,Q2a,0.000132,0.000144,-2.786
scenario_00349,pipe-2,2,Q4a,3e-06,8e-06,0.0
scenario_00349,pipe-2,2,Q5a,5e-06,1.6e-05,0.5053
scenario_00349,pipe-2,2,OVERALL,0.006309,,
scenario_00350,pipe-2,2,P2,0.002334,0.011419,0.8477
scenario_00350,pipe-2,2,P3,0.005214,0.015609,0.9714
scenario_00350,pipe-2,2,P5,0.091437,0.121645,0.7438
scenario_00350,pipe-2,2,P6,0.073435,0.099108,0.7033
scenario_00350,pipe-2,2,Q2a,0.000132,0.000144,-1.6699
scenario_00350,pipe-2,2,Q4a,1.8e-05,2.2e-05,0.3197
scenario_00350,pipe-2,2,Q5a,1.6e-05,2.1e-05,-0.0155
scenario_00350,pipe-2,2,OVERALL,0.024655,,
scenario_00351,pipe-2,2,P2,5e-06,1.2e-05,1.0
scenario_00351,pipe-2,2,P3,0.013927,0.036774,0.9945
scenario_00351,pipe-2,2,P5,0.27393,0.584564,0.6218
scenario_00351,pipe-2,2,P6,0.6005,1.423202,0.7341
scenario_00351,pipe-2,2,Q2a,0.000122,0.000136,0.8204
scenario_00351,pipe-2,2,Q4a,5.2e-05,0.000111,-237.9037
scenario_00351,pipe-2,2,Q5a,9.5e-05,0.000214,0.4594
scenario_00351,pipe-2,2,OVERALL,0.126947,,
scenario_00352,pipe-2,2,P2,3e-06,5e-06,1.0
scenario_00352,pipe-2,2,P3,0.002199,0.003872,0.9985
scenario_00352,pipe-2,2,P5,0.098944,0.220967,0.7902
scenario_00352,pipe-2,2,P6,0.056902,0.111686,0.6296
scenario_00352,pipe-2,2,Q2a,0.000131,0.000143,-1.1152
scenario_00352,pipe-2,2,Q4a,2e-05,4.4e-05,0.4758
scenario_00352,pipe-2,2,Q5a,1.2e-05,2.3e-05,0.0
scenario_00352,pipe-2,2,OVERALL,0.022602,,
scenario_00353,pipe-2,2,P2,6e-06,1e-05,1.0
scenario_00353,pipe-2,2,P3,0.011469,0.023049,0.9984
scenario_00353,pipe-2,2,P5,1.225316,2.030121,0.6448
scenario_00353,pipe-2,2,P6,0.524209,0.801813,0.474
scenario_00353,pipe-2,2,Q2a,0.000126,0.000137,0.871
scenario_00353,pipe-2,2,Q4a,0.00019,0.000307,0.3043
scenario_00353,pipe-2,2,Q5a,0.000102,0.000155,-35.5196
scenario_00353,pipe-2,2,OVERALL,0.251631,,
scenario_00354,pipe-2,2,P2,4e-06,7e-06,1.0
scenario_00354,pipe-2,2,P3,0.002742,0.005579,0.9992
scenario_00354,pipe-2,2,P5,0.08296,0.138353,0.8962
scenario_00354,pipe-2,2,P6,0.058795,0.082828,0.9598
scenario_00354,pipe-2,2,Q2a,0.000131,0.000143,0.082
scenario_00354,pipe-2,2,Q4a,1.7e-05,2.9e-05,0.4957
scenario_00354,pipe-2,2,Q5a,1.3e-05,1.8e-05,0.6304
scenario_00354,pipe-2,2,OVERALL,0.020666,,
scenario_00355,pipe-2,2,P2,0.001769,0.006354,0.999
scenario_00355,pipe-2,2,P3,0.034206,0.060294,0.9896
scenario_00355,pipe-2,2,P5,2.416023,2.896183,0.1978
scenario_00355,pipe-2,2,P6,0.929248,1.089819,0.0552
scenario_00355,pipe-2,2,Q2a,0.000128,0.000142,0.8246
scenario_00355,pipe-2,2,Q4a,0.000368,0.000433,-0.6578
scenario_00355,pipe-2,2,Q5a,0.000176,0.00021,0.0
scenario_00355,pipe-2,2,OVERALL,0.483131,,
scenario_00356,pipe-2,2,P2,6e-06,1.2e-05,1.0
scenario_00356,pipe-2,2,P3,0.006073,0.011167,0.9993
scenario_00356,pipe-2,2,P5,0.147761,0.343874,0.8234
scenario_00356,pipe-2,2,P6,0.093656,0.178967,0.8515
scenario_00356,pipe-2,2,Q2a,0.000128,0.00014,0.7611
scenario_00356,pipe-2,2,Q4a,2.9e-05,6.4e-05,0.5042
scenario_00356,pipe-2,2,Q5a,1.9e-05,3.7e-05,-4.4163
scenario_00356,pipe-2,2,OVERALL,0.035382,,
scenario_00357,pipe-2,2,P2,0.009695,0.044109,0.5714
scenario_00357,pipe-2,2,P3,0.063159,0.214491,0.4435
scenario_00357,pipe-2,2,P5,0.330541,0.743177,-0.8894
scenario_00357,pipe-2,2,P6,0.348514,0.748134,-0.9118
scenario_00357,pipe-2,2,Q2a,0.000131,0.000163,0.3789
scenario_00357,pipe-2,2,Q4a,4.7e-05,8.3e-05,-370.723
scenario_00357,pipe-2,2,Q5a,5e-05,8.5e-05,0.0
scenario_00357,pipe-2,2,OVERALL,0.107448,,
scenario_00358,pipe-2,2,P2,4e-06,9e-06,1.0
scenario_00358,pipe-2,2,P3,0.00134,0.002894,0.998
scenario_00358,pipe-2,2,P5,0.0154,0.025741,0.8839
scenario_00358,pipe-2,2,P6,0.019395,0.04109,0.8694
scenario_00358,pipe-2,2,Q2a,0.000264,0.000289,-3.567
scenario_00358,pipe-2,2,Q4a,3e-06,5e-06,-2.4678
scenario_00358,pipe-2,2,Q5a,4e-06,9e-06,0.4467
scenario_00358,pipe-2,2,OVERALL,0.005201,,
scenario_00359,pipe-2,2,P2,6e-06,1.2e-05,1.0
scenario_00359,pipe-2,2,P3,0.006967,0.014445,0.9934
scenario_00359,pipe-2,2,P5,0.259446,0.420428,0.7277
scenario_00359,pipe-2,2,P6,0.161086,0.230409,0.5008
scenario_00359,pipe-2,2,Q2a,0.00026,0.000284,-1.8629
scenario_00359,pipe-2,2,Q4a,5.2e-05,8.1e-05,0.3093
scenario_00359,pipe-2,2,Q5a,3.3e-05,4.7e-05,-19.9704
scenario_00359,pipe-2,2,OVERALL,0.061121,,
scenario_00360,pipe-2,2,P2,9e-06,1.3e-05,1.0
scenario_00360,pipe-2,2,P3,0.014537,0.03323,0.9919
scenario_00360,pipe-2,2,P5,0.155653,0.366082,0.6642
scenario_00360,pipe-2,2,P6,0.304049,0.815185,0.7723
scenario_00360,pipe-2,2,Q2a,0.000254,0.000279,0.0218
scenario_00360,pipe-2,2,Q4a,2.9e-05,6.8e-05,-46.7102
scenario_00360,pipe-2,2,Q5a,5.3e-05,0.000134,0.481
scenario_00360,pipe-2,2,OVERALL,0.067798,,
scenario_00361,pipe-2,2,P2,7e-06,1e-05,1.0
scenario_00361,pipe-2,2,P3,0.012436,0.021865,0.9971
scenario_00361,pipe-2,2,P5,0.364578,0.57116,0.6281
scenario_00361,pipe-2,2,P6,0.342763,0.533366,0.5187
scenario_00361,pipe-2,2,Q2a,0.000257,0.000281,-0.0321
scenario_00361,pipe-2,2,Q4a,7e-05,0.00011,-0.4966
scenario_00361,pipe-2,2,Q5a,6.8e-05,0.000104,0.0
scenario_00361,pipe-2,2,OVERALL,0.102883,,
scenario_00362,pipe-2,2,P2,6e-06,1.3e-05,1.0
scenario_00362,pipe-2,2,P3,0.002227,0.005056,0.9968
scenario_00362,pipe-2,2,P5,0.042139,0.084266,0.6639
scenario_00362,pipe-2,2,P6,0.040431,0.083027,0.6534
scenario_00362,pipe-2,2,Q2a,0.000264,0.000288,-3.4849
scenario_00362,pipe-2,2,Q4a,9e-06,1.8e-05,-6.4153
scenario_00362,pipe-2,2,Q5a,8e-06,1.8e-05,0.0
scenario_00362,pipe-2,2,OVERALL,0.012155,,
scenario_00363,pipe-2,2,P2,8e-06,1.2e-05,1.0
scenario_00363,pipe-2,2,P3,0.002747,0.004356,0.9988
scenario_00363,pipe-2,2,P5,0.109003,0.15658,0.742
scenario_00363,pipe-2,2,P6,0.07524,0.093038,0.7457
scenario_00363,pipe-2,2,Q2a,0.000263,0.000288,-2.1037
scenario_00363,pipe-2,2,Q4a,2.3e-05,3.3e-05,0.2594
scenario_00363,pipe-2,2,Q5a,1.6e-05,2e-05,-0.6281
scenario_00363,pipe-2,2,OVERALL,0.026757,,
scenario_00364,pipe-2,2,P2,4e-06,7e-06,1.0
scenario_00364,pipe-2,2,P3,0.001236,0.002464,0.9993
scenario_00364,pipe-2,2,P5,0.02219,0.04154,0.851
scenario_00364,pipe-2,2,P6,0.02246,0.042189,0.927
scenario_00364,pipe-2,2,Q2a,0.000264,0.000289,-2.8173
scenario_00364,pipe-2,2,Q4a,5e-06,9e-06,0.0
scenario_00364,pipe-2,2,Q5a,5e-06,9e-06,0.6432
scenario_00364,pipe-2,2,OVERALL,0.006595,,
scenario_00365,pipe-2,2,P2,4e-06,7e-06,1.0
scenario_00365,pipe-2,2,P3,0.002243,0.004131,0.9966
scenario_00365,pipe-2,2,P5,0.085019,0.128906,0.7615
scenario_00365,pipe-2,2,P6,0.071735,0.093183,0.2858
scenario_00365,pipe-2,2,Q2a,0.000264,0.000288,-4.7488
scenario_00365,pipe-2,2,Q4a,1.8e-05,2.7e-05,0.4319
scenario_00365,pipe-2,2,Q5a,1.5e-05,2e-05,-19.0677
scenario_00365,pipe-2,2,OVERALL,0.022757,,
scenario_00366,pipe-2,2,P2,1.1e-05,2.1e-05,1.0
scenario_00366,pipe-2,2,P3,0.017545,0.031782,0.9955
scenario_00366,pipe-2,2,P5,0.162984,0.389652,0.6953
scenario_00366,pipe-2,2,P6,0.305316,0.860852,0.7725
scenario_00366,pipe-2,2,Q2a,0.000252,0.000276,0.3644
scenario_00366,pipe-2,2,Q4a,3e-05,7.3e-05,-148.522
scenario_00366,pipe-2,2,Q5a,5.2e-05,0.000139,0.5017
scenario_00366,pipe-2,2,OVERALL,0.069456,,
scenario_00367,pipe-2,2,P2,3e-06,7e-06,1.0
scenario_00367,pipe-2,2,P3,0.001563,0.003054,0.9983
scenario_00367,pipe-2,2,P5,0.035944,0.077718,0.8325
scenario_00367,pipe-2,2,P6,0.025758,0.044287,0.7926
scenario_00367,pipe-2,2,Q2a,0.000264,0.000289,-3.3049
scenario_00367,pipe-2,2,Q4a,7e-06,1.6e-05,0.4818
